order_id,order_time,product_id,store_id,qty,selling_price_aed,discount_pct,payment_status,return_flag
12641,2025-11-17 21:02:13,42,13,0,230.7,15.0,Paid,1
28067,2025-11-17 21:09:21,114,10,3,661.88,15.0,Failed,0
21388,2025-11-17 21:09:26,44,11,2,469.11,20.0,Paid,0
22967,2025-11-17 21:13:54,189,18,2,575.83,15.0,Failed,1
5130,2025-11-17 21:15:39,38,6,0,540.0,5.0,Paid,1
1383,2025-11-17 21:31:34,146,5,6,28.98,15.0,Paid,1
25733,2025-11-17 21:42:11,16,13,3,489.96,0.0,Paid,0
14399,2025-11-17 21:50:10,288,6,1,622.14,10.0,Paid,0
22589,2025-11-17 21:55:08,12,14,0,192.63,20.0,Paid,1
21548,2025-11-17 21:58:02,279,1,3,110.08,5.0,Failed,1
7427,2025-11-17 22:02:23,111,14,2,450.08,15.0,Refunded,1
13560,2025-11-17 22:04:52,248,2,1,319.87,15.0,Paid,0
17876,2025-11-17 22:08:22,273,9,3,473.4,5.0,Failed,1
20900,2025-11-17 22:15:50,31,9,2,269.5,15.0,Refunded,0
21842,2025-11-17 22:21:07,300,12,1,145.72,10.0,Paid,1
13428,2025-11-17 22:25:32,218,10,0,64.97,15.0,Refunded,0
11686,2025-11-17 22:39:01,281,15,2,566.22,0.0,Failed,0
11777,2025-11-17 22:51:27,169,3,2,685.81,0.0,Refunded,1
29515,2025-11-17 22:57:33,113,16,6,175.61,20.0,Refunded,1
28928,2025-11-17 23:03:48,178,14,1,55.89,15.0,Failed,0
26191,2025-11-17 23:09:04,244,14,2,45.9,0.0,Refunded,1
11969,2025-11-17 23:16:30,184,5,3,730.87,5.0,Failed,0
12612,2025-11-17 23:20:19,64,2,2,623.42,5.0,Failed,0
12560,2025-11-17 23:25:31,43,4,4,217.33,15.0,Paid,1
28826,2025-11-17 23:36:10,250,13,2,623.82,20.0,Failed,0
15046,2025-11-17 23:41:17,283,14,2,229.57,20.0,Refunded,1
3679,2025-11-17 23:43:38,60,10,4,643.61,10.0,Refunded,0
12460,2025-11-17 23:45:26,157,11,1,30.03,0.0,Paid,0
23793,2025-11-17 23:46:59,149,7,2,618.29,0.0,Refunded,0
21622,2025-11-17 23:47:31,64,8,1,524.98,20.0,Failed,0
3924,2025-11-17 23:52:24,17,6,0,61.39,0.0,Refunded,0
28833,2025-11-17 23:57:58,120,10,2,415.94,20.0,Paid,1
26697,2025-11-18 00:11:18,147,15,2,560.87,15.0,Refunded,0
17191,2025-11-18 00:13:48,133,9,0,703.12,0.0,Paid,0
44,2025-11-18 00:18:16,39,3,3,526.4,15.0,Refunded,0
24515,2025-11-18 00:18:46,180,8,2,602.22,20.0,Paid,0
26994,2025-11-18 00:25:33,237,3,1,37.48,,Paid,0
6377,2025-11-18 00:31:14,85,10,2,33.77,20.0,Refunded,0
27705,2025-11-18 00:31:24,41,4,2,691.85,0.0,Failed,1
21044,2025-11-18 00:50:56,289,12,0,126.19,0.0,Refunded,1
22087,2025-11-18 00:51:28,213,12,2,47.15,15.0,Refunded,0
28466,2025-11-18 00:56:06,2,6,0,470.62,20.0,Refunded,0
18629,2025-11-18 01:03:19,117,1,5,372.6,20.0,Refunded,1
14916,2025-11-18 01:12:48,260,8,1,631.96,20.0,Refunded,0
23925,2025-11-18 01:24:42,93,18,2,171.02,20.0,Paid,1
10385,2025-11-18 01:28:25,121,9,3,752.96,0.0,Failed,0
23875,2025-11-18 01:41:03,254,1,3,656.67,10.0,Failed,1
2644,2025-11-18 01:56:46,243,7,1,471.61,0.0,Paid,0
23434,2025-11-18 02:30:59,208,10,1,432.78,15.0,Paid,0
25812,2025-11-18 02:32:12,127,18,2,682.4,0.0,Paid,0
4299,2025-11-18 02:35:21,220,3,2,567.93,0.0,Paid,1
27620,2025-11-18 02:42:55,106,2,1,376.98,15.0,Failed,0
25881,2025-11-18 02:44:40,42,18,2,257.84,5.0,Refunded,1
12355,2025-11-18 02:47:13,96,5,3,79.37,5.0,Paid,0
18765,2025-11-18 02:50:33,278,1,0,562.05,20.0,Paid,1
28919,2025-11-18 02:57:25,125,2,1,694.13,10.0,Failed,0
1758,2025-11-18 03:00:06,138,7,3,331.17,20.0,Refunded,1
16013,2025-11-18 03:01:20,160,9,1,113.55,15.0,Refunded,0
7438,2025-11-18 03:05:42,217,9,2,398.71,20.0,Refunded,1
3319,2025-11-18 03:13:10,112,11,3,67.2,20.0,Refunded,0
17605,2025-11-18 03:13:19,209,5,2,193.31,20.0,Paid,0
6323,2025-11-18 03:14:38,92,13,1,703.48,5.0,Paid,1
10949,2025-11-18 03:18:34,286,5,1,416.05,0.0,Refunded,1
2814,2025-11-18 03:18:50,148,2,1,99.34,10.0,Failed,1
22263,2025-11-18 03:32:39,17,14,1,55.25,10.0,Refunded,0
7830,2025-11-18 03:33:02,105,14,5,11.9,15.0,Paid,0
20797,2025-11-18 03:33:42,260,10,1,710.96,10.0,Refunded,1
15803,2025-11-18 03:35:01,88,15,1,441.74,15.0,Failed,1
24619,2025-11-18 03:35:47,245,6,1,608.66,20.0,Failed,1
5522,2025-11-18 03:41:41,146,11,2,34.1,0.0,Paid,1
4618,2025-11-18 03:48:57,74,6,2,393.25,20.0,Paid,1
3611,2025-11-18 03:53:01,39,18,2,588.33,5.0,Refunded,1
16490,2025-11-18 03:58:19,124,16,2,330.86,5.0,Failed,1
18689,2025-11-18 04:01:10,1,17,0,275.3,10.0,Paid,1
19577,2025-11-18 04:11:10,233,15,2,616.1,20.0,Refunded,0
21234,2025-11-18 04:15:22,170,15,1,346.14,10.0,Paid,1
5410,2025-11-18 04:34:43,275,13,1,421.04,0.0,Paid,0
4574,2025-11-18 04:35:11,26,13,1,659.57,15.0,Refunded,0
11073,2025-11-18 04:54:12,59,5,2,612.66,5.0,Failed,1
27011,2025-11-18 04:59:13,76,14,3,582.02,20.0,Failed,0
4007,2025-11-18 05:00:14,56,1,3,238.9,0.0,Refunded,1
20045,2025-11-18 05:16:35,222,18,3,275.1,10.0,Failed,0
11310,2025-11-18 05:19:17,171,10,1,318.7,20.0,Failed,1
19628,2025-11-18 05:20:25,172,10,3,132.15,10.0,Failed,0
21404,2025-11-18 05:20:58,146,17,1,27.28,20.0,Failed,1
776,2025-11-18 05:26:20,298,17,4,682.54,5.0,Failed,1
15909,2025-11-18 05:43:12,156,1,1,303.27,15.0,Paid,0
22931,2025-11-18 05:44:32,35,11,4,62.01,10.0,Paid,1
941,2025-11-18 05:45:12,135,18,1,235.2,20.0,Paid,1
21137,2025-11-18 05:45:49,195,14,4,482.39,20.0,Refunded,1
1534,not_a_time,221,12,4,73.17,5.0,Refunded,1
2921,2025-11-18 05:52:12,100,6,3,675.26,5.0,Refunded,0
15916,2025-11-18 05:54:45,63,5,1,190.07,0.0,Refunded,1
11527,2025-11-18 06:11:57,238,4,1,341.5,20.0,Paid,0
11770,2025-11-18 06:17:55,152,7,1,371.54,15.0,Refunded,1
8584,2025-11-18 06:21:38,284,5,4,287.88,10.0,Paid,1
22920,2025-11-18 06:23:50,21,6,2,90.45,15.0,Failed,0
26752,2025-11-18 06:25:49,190,5,3,555.42,15.0,Refunded,0
25711,2025-11-18 06:29:49,71,3,5,731.81,5.0,Failed,1
20552,2025-11-18 06:31:40,95,3,4,342.74,20.0,Paid,1
9982,2025-11-18 06:39:24,126,12,1,218.35,10.0,Paid,0
29063,2025-11-18 06:41:00,194,15,2,221.17,5.0,Paid,0
27322,2025-11-18 06:41:28,134,8,0,476.54,15.0,Paid,0
4751,2025-11-18 06:47:58,50,7,3,24.06,20.0,Paid,1
27428,2025-11-18 07:04:12,175,9,3,290.64,5.0,Paid,0
22658,2025-11-18 07:14:20,144,14,2,358.93,5.0,Refunded,0
7565,2025-11-18 07:15:43,101,18,0,517.21,,Paid,1
911,2025-11-18 07:27:50,103,4,1,440.17,10.0,Refunded,0
23791,2025-11-18 07:34:50,285,18,1,688.08,5.0,Refunded,1
19973,not_a_time,113,6,1,197.56,10.0,Failed,0
4468,2025-11-18 07:39:57,23,11,2,171.55,20.0,Paid,1
12158,2025-11-18 07:47:49,218,4,2,61.15,20.0,Paid,1
26292,2025-11-18 07:49:43,211,4,2,571.82,10.0,Paid,1
2516,2025-11-18 07:50:57,195,11,3,542.69,10.0,Paid,1
29856,2025-11-18 07:51:48,243,15,2,377.29,20.0,Failed,0
18355,2025-11-18 07:56:20,177,1,3,503.85,5.0,Refunded,1
29987,2025-11-18 08:04:53,235,2,2,186.64,0.0,Failed,1
19496,2025-11-18 08:05:08,93,3,1,213.77,0.0,Refunded,1
1136,2025-11-18 08:06:12,47,2,1,611.02,0.0,Refunded,0
26099,2025-11-18 08:08:27,156,9,0,356.79,0.0,Refunded,0
25888,2025-11-18 08:11:56,195,2,1,542.69,10.0,Refunded,1
12704,2025-11-18 08:26:23,129,15,3,674.6,10.0,Refunded,1
6152,2025-11-18 08:34:33,284,4,1,287.88,10.0,Refunded,0
4698,2025-11-18 08:46:06,256,11,3,494.6,0.0,Refunded,1
11033,2025-11-18 08:48:21,143,10,1,443.5,5.0,Paid,0
25476,2025-11-18 08:50:42,120,12,1,441.93,15.0,Failed,0
4590,not_a_time,183,1,2,603.01,20.0,Refunded,0
5150,2025-11-18 09:07:39,209,11,3,205.39,15.0,Refunded,0
1886,2025-11-18 09:15:09,48,17,1,495.25,20.0,Refunded,0
25770,2025-11-18 09:17:25,240,13,1,620.6,20.0,Refunded,1
22686,2025-11-18 09:17:54,22,2,1,31.59,15.0,Refunded,1
23102,2025-11-18 09:18:14,219,16,4,64.11,5.0,Paid,0
17843,2025-11-18 09:22:52,278,6,1,562.05,20.0,Paid,0
18953,2025-11-18 09:24:40,265,10,1,49.09,10.0,Paid,0
28792,2025-11-18 09:26:08,23,7,0,182.27,15.0,Paid,1
14438,2025-11-18 09:28:22,297,1,1,138.32,10.0,Refunded,1
25380,2025-11-18 09:35:41,87,2,6,414.55,0.0,Refunded,1
22614,2025-11-18 09:40:40,74,12,2,442.4,10.0,Refunded,0
28201,2025-11-18 09:59:49,27,5,3,601.76,20.0,Paid,1
25590,2025-11-18 10:00:20,197,7,0,273.5,10.0,Failed,1
15763,2025-11-18 10:07:20,207,8,0,760.98,0.0,Failed,1
17572,2025-11-18 10:20:32,53,11,4,654.28,10.0,Refunded,1
14376,2025-11-18 10:28:42,111,17,2,450.08,15.0,Failed,1
8101,not_a_time,62,12,3,222.04,15.0,Paid,0
17115,2025-11-18 10:40:48,25,16,2,441.9,0.0,Refunded,0
2362,2025-11-18 10:42:48,79,15,2,540.99,0.0,Refunded,0
29086,not_a_time,112,5,0,75.6,10.0,Refunded,1
19581,2025-11-18 11:03:46,23,3,3,193.0,10.0,Paid,1
14177,2025-11-18 11:04:55,251,8,2,477.32,15.0,Paid,0
5401,2025-11-18 11:14:42,55,4,1,181.21,5.0,Refunded,0
12766,2025-11-18 11:16:02,281,12,3,452.98,20.0,Paid,0
19601,2025-11-18 11:23:37,207,14,3,646.83,15.0,Failed,1
21277,2025-11-18 11:30:33,264,13,1,287.05,15.0,Failed,0
2156,2025-11-18 11:32:49,3,10,0,113.26,15.0,Failed,0
27276,2025-11-18 11:38:59,226,12,3,530.36,15.0,Paid,1
16166,2025-11-18 11:39:01,218,11,3,68.8,10.0,Refunded,0
14143,2025-11-18 11:43:21,192,14,2,456.17,10.0,Refunded,1
25703,2025-11-18 11:44:32,197,3,0,303.89,0.0,Refunded,0
20965,2025-11-18 12:03:56,86,7,2,490.75,10.0,Refunded,0
24211,2025-11-18 12:10:20,9,10,0,212.8,15.0,Refunded,0
23749,2025-11-18 12:22:15,66,12,1,288.79,15.0,Refunded,1
18259,2025-11-18 12:35:48,178,15,4,59.18,10.0,Paid,1
13229,2025-11-18 12:49:18,284,6,2,287.88,10.0,Refunded,1
6814,2025-11-18 12:57:10,249,7,2,400.43,15.0,Refunded,0
27342,2025-11-18 13:00:42,107,9,4,472.54,,Failed,1
1,2025-11-18 13:06:55,136,1,3,519.52,20.0,Paid,1
13259,2025-11-18 13:12:42,79,1,2,486.89,10.0,Failed,1
2474,2025-11-18 13:35:46,150,6,1,476.98,5.0,Refunded,0
19209,2025-11-18 13:37:36,229,7,5,17.07,10.0,Paid,0
22229,2025-11-18 13:52:21,173,10,1,292.34,10.0,Refunded,0
20509,2025-11-18 14:06:16,44,13,1,498.43,15.0,Paid,1
12155,2025-11-18 14:13:50,160,6,3,120.23,10.0,Refunded,0
18585,2025-11-18 14:25:13,4,7,2,53.1,5.0,Failed,1
2511,2025-11-18 14:31:59,86,1,2,490.75,10.0,Refunded,0
15476,2025-11-18 14:32:16,169,11,4,685.81,0.0,Failed,0
2573,2025-11-18 14:33:19,206,18,2,209.81,20.0,Paid,1
4087,2025-11-18 14:36:46,39,10,4,588.33,5.0,Paid,0
3960,2025-11-18 14:41:20,142,2,0,260.7,15.0,Refunded,0
15826,2025-11-18 14:46:26,285,12,6,651.86,,Paid,0
15483,2025-11-18 14:48:01,81,1,1,270.5,10.0,Refunded,1
19283,2025-11-18 14:58:45,274,6,2,94.72,5.0,Failed,1
14084,2025-11-18 14:59:36,268,11,4,494.0,20.0,Paid,0
6108,2025-11-18 14:59:44,171,16,2,338.62,15.0,Refunded,0
5478,2025-11-18 15:03:10,268,5,2,586.62,5.0,Paid,1
13328,2025-11-18 15:27:00,239,7,0,54.64,,Failed,1
5720,2025-11-18 16:15:03,229,3,1,16.12,15.0,Failed,0
170,2025-11-18 16:16:52,241,4,0,431.14,15.0,Refunded,0
18225,2025-11-18 16:28:08,137,17,4,590.74,15.0,Failed,0
29744,2025-11-18 16:35:19,224,17,1,670.6,15.0,Paid,0
8392,2025-11-18 16:36:44,174,10,4,409.38,20.0,Refunded,0
19885,2025-11-18 16:38:45,14,1,2,159.35,5.0,Paid,1
16938,2025-11-18 16:40:40,300,13,0,145.72,10.0,Refunded,1
10073,2025-11-18 16:42:57,98,10,1,222.26,20.0,Paid,0
7714,2025-11-18 16:45:02,14,1,3,167.74,0.0,Failed,1
25026,2025-11-18 16:46:11,236,14,2,19.6,0.0,Refunded,0
11370,2025-11-18 16:50:46,206,2,0,249.15,5.0,Failed,1
16936,2025-11-18 16:59:36,217,16,0,473.47,5.0,Paid,0
22971,2025-11-18 17:05:00,228,4,0,97.85,0.0,Refunded,1
23393,2025-11-18 17:10:18,40,10,3,278.53,5.0,Failed,1
19141,2025-11-18 17:10:43,290,9,2,378.83,5.0,Paid,0
10283,2025-11-18 17:11:12,205,1,1,616.46,15.0,Paid,0
14140,2025-11-18 17:30:35,259,13,2,245.93,20.0,Paid,1
18830,2025-11-18 17:39:00,183,18,1,678.38,10.0,Refunded,1
27772,2025-11-18 17:45:44,28,6,0,482.34,0.0,Failed,0
24691,2025-11-18 17:47:02,124,2,0,348.27,0.0,Refunded,1
20576,2025-11-18 17:47:18,250,5,1,779.77,0.0,Refunded,0
24421,2025-11-18 17:56:50,44,12,1,527.75,10.0,Refunded,0
16741,2025-11-18 18:02:56,279,2,2,115.87,0.0,Paid,0
14904,2025-11-18 18:13:55,139,10,1,640.65,0.0,Refunded,1
25967,2025-11-18 18:18:20,39,3,3,619.3,0.0,Failed,1
27311,2025-11-18 18:19:52,22,6,2,37.17,0.0,Paid,1
10130,2025-11-18 18:22:44,253,6,2,468.3,15.0,Paid,0
3529,2025-11-18 18:41:55,25,15,3,397.71,10.0,Paid,1
7470,2025-11-18 18:46:03,113,14,2,219.51,0.0,Paid,1
10838,2025-11-18 18:55:37,114,2,1,700.81,10.0,Refunded,0
20431,2025-11-18 19:02:36,47,14,1,549.92,10.0,Failed,1
11586,2025-11-18 19:18:55,230,12,3,49.03,10.0,Refunded,1
10079,2025-11-18 19:36:07,31,5,2,285.35,10.0,Failed,0
10031,2025-11-18 19:42:32,83,1,2,77.26,5.0,Paid,1
28382,not_a_time,32,8,1,664.7,0.0,Failed,0
24146,2025-11-18 19:57:30,77,13,0,118.25,5.0,Refunded,1
4300,2025-11-18 19:57:53,113,9,1,208.53,5.0,Failed,1
17834,2025-11-18 20:00:22,148,11,2,104.86,5.0,Refunded,0
13338,2025-11-18 20:02:40,38,17,3,454.74,20.0,Failed,0
29550,2025-11-18 20:04:43,220,7,3,454.34,20.0,Refunded,0
16581,2025-11-18 20:23:53,181,9,2,284.98,10.0,Refunded,0
23670,2025-11-18 20:25:07,93,7,1,181.7,15.0,Paid,1
4701,2025-11-18 20:29:50,194,13,1,197.89,15.0,Refunded,1
17324,2025-11-18 20:35:42,203,4,2,262.84,0.0,Failed,0
4638,2025-11-18 20:40:20,270,3,1,329.34,10.0,Refunded,0
4147,2025-11-18 20:42:25,123,1,2,21.1,5.0,Failed,1
22107,2025-11-18 20:49:59,118,10,0,156.03,5.0,Failed,1
26306,2025-11-18 20:50:35,272,1,4,162.04,15.0,Failed,0
19790,2025-11-18 21:08:09,236,12,5,18.62,5.0,Refunded,0
9715,2025-11-18 21:10:38,178,11,1,55.89,15.0,Paid,0
24326,2025-11-18 21:28:38,209,1,1,193.31,20.0,Refunded,0
2290,2025-11-18 21:32:08,142,10,0,276.04,10.0,Failed,0
2225,2025-11-18 21:36:08,119,8,2,231.81,0.0,Paid,0
5579,2025-11-18 21:37:38,288,12,1,553.02,20.0,Paid,0
5302,2025-11-18 21:42:27,77,18,1,99.58,20.0,Paid,1
1532,2025-11-18 21:43:45,68,2,1,603.92,20.0,Failed,0
17295,2025-11-18 21:48:08,195,8,1,512.54,15.0,Failed,0
11891,2025-11-18 21:52:40,209,5,0,193.31,20.0,Paid,1
16421,2025-11-18 21:54:52,207,18,1,646.83,15.0,Refunded,0
6568,2025-11-18 22:04:52,149,4,2,556.46,10.0,Refunded,0
24870,2025-11-18 22:06:26,265,13,4,51.81,5.0,Refunded,0
22402,2025-11-18 22:06:46,18,15,1,695.56,10.0,Failed,0
16494,2025-11-18 22:22:06,171,10,2,398.38,0.0,Paid,0
23634,2025-11-18 22:23:00,232,13,1,539.44,10.0,Refunded,1
29110,2025-11-18 22:30:33,87,3,2,352.37,15.0,Paid,0
13543,2025-11-18 22:33:49,105,12,1,12.6,10.0,Failed,0
14605,2025-11-18 22:34:35,52,8,2,219.59,15.0,Paid,1
29944,2025-11-18 22:36:02,293,18,2,484.87,5.0,Paid,1
3667,2025-11-18 22:42:31,238,18,1,341.5,20.0,Failed,0
19332,2025-11-18 22:43:54,64,7,2,590.61,10.0,Refunded,0
10886,2025-11-18 22:50:27,184,8,1,692.41,10.0,Paid,1
13705,2025-11-18 22:51:26,156,16,0,321.11,10.0,Failed,0
25549,2025-11-18 22:52:05,35,8,0,55.12,20.0,Refunded,1
11325,2025-11-18 23:04:46,134,3,1,532.61,5.0,Refunded,0
16442,2025-11-18 23:04:48,231,5,2,87.42,15.0,Failed,1
12342,2025-11-18 23:13:30,290,3,4,338.95,15.0,Refunded,1
17257,2025-11-18 23:56:00,28,11,2,434.11,10.0,Paid,0
24088,2025-11-18 23:56:37,138,7,0,331.17,20.0,Failed,1
20422,2025-11-19 00:03:41,249,8,2,376.87,20.0,Refunded,1
7677,2025-11-19 00:13:41,66,15,2,305.78,10.0,Refunded,0
23794,2025-11-19 00:20:54,77,11,4,112.02,10.0,Refunded,1
28047,2025-11-19 00:28:27,178,1,1,55.89,15.0,Failed,0
8792,2025-11-19 00:44:30,41,5,1,622.67,10.0,Paid,1
21203,2025-11-19 00:48:09,161,16,1,377.31,15.0,Failed,0
18947,2025-11-19 00:53:42,80,3,1,158.18,20.0,Paid,0
29724,2025-11-19 00:57:14,11,2,4,419.36,15.0,Failed,1
13413,2025-11-19 01:01:17,274,16,2,84.75,15.0,Failed,1
28370,2025-11-19 01:10:24,45,10,3,639.81,10.0,Paid,1
13006,2025-11-19 01:12:02,182,8,0,372.02,0.0,Refunded,1
11061,2025-11-19 01:16:41,244,6,0,39.02,15.0,Failed,0
21298,2025-11-19 01:22:12,127,6,0,614.16,10.0,Refunded,1
15648,2025-11-19 01:28:19,97,2,2,613.13,15.0,Failed,1
29639,2025-11-19 01:36:21,251,9,3,561.55,0.0,Failed,0
15254,2025-11-19 01:49:56,135,14,0,294.0,0.0,Failed,0
15735,2025-11-19 02:02:17,169,7,4,617.23,10.0,Refunded,1
29434,2025-11-19 02:05:58,218,6,1,76.44,0.0,Refunded,0
22133,2025-11-19 02:12:53,36,3,3,620.07,0.0,Refunded,1
5915,2025-11-19 02:31:24,192,16,2,481.52,5.0,Failed,1
7612,2025-11-19 02:43:26,92,7,1,740.51,0.0,Refunded,0
10511,2025-11-19 02:46:10,157,3,3,24.02,20.0,Failed,0
20469,2025-11-19 03:01:46,165,13,3,341.48,0.0,Refunded,0
8048,2025-11-19 03:14:52,11,13,1,468.69,5.0,Refunded,1
19361,2025-11-19 03:34:51,38,5,2,483.16,15.0,Paid,1
11803,2025-11-19 03:37:35,137,16,1,590.74,15.0,Failed,0
5711,2025-11-19 03:38:50,263,6,4,537.82,20.0,Failed,1
2412,2025-11-19 03:39:53,125,7,3,771.26,0.0,Refunded,1
16240,2025-11-19 03:40:46,133,17,1,667.96,5.0,Failed,1
10871,2025-11-19 03:41:34,9,14,2,225.32,,Paid,1
23851,2025-11-19 03:42:13,2,11,1,500.04,15.0,Paid,0
26711,2025-11-19 03:45:26,133,8,3,632.81,10.0,Failed,1
24011,2025-11-19 03:49:05,298,2,1,682.54,5.0,Refunded,1
18685,2025-11-19 03:54:17,284,4,3,303.88,5.0,Refunded,0
7742,2025-11-19 03:55:31,213,8,3,47.15,15.0,Paid,1
4186,2025-11-19 03:55:44,188,6,3,62.93,5.0,Failed,1
9961,2025-11-19 03:59:26,233,16,1,731.61,5.0,Paid,1
2678,2025-11-19 04:05:56,224,8,1,788.94,0.0,Paid,0
861,2025-11-19 04:07:10,82,1,3,433.92,15.0,Failed,1
5104,2025-11-19 04:08:22,194,1,1,221.17,5.0,Refunded,1
17492,2025-11-19 04:08:55,262,9,4,659.8,15.0,Refunded,1
28214,2025-11-19 04:16:35,190,5,2,620.76,5.0,Failed,1
11296,2025-11-19 04:24:32,15,8,4,454.11,5.0,Paid,0
21324,2025-11-19 04:35:28,268,9,1,555.75,10.0,Paid,1
1673,2025-11-19 04:39:22,98,6,2,250.05,10.0,Paid,0
20278,2025-11-19 04:39:48,199,10,3,619.34,10.0,Failed,0
21086,2025-11-19 04:42:59,282,17,2,100.07,15.0,Paid,0
8064,2025-11-19 04:56:46,28,5,5,434.11,10.0,Paid,1
7022,2025-11-19 05:06:15,49,13,4,380.66,10.0,Failed,1
13568,2025-11-19 05:07:52,229,12,6,16.12,15.0,Paid,1
4028,2025-11-19 05:08:06,114,6,0,700.81,10.0,Failed,1
20522,2025-11-19 05:08:54,96,2,3,79.37,5.0,Paid,0
28340,2025-11-19 05:14:43,156,11,0,303.27,15.0,Refunded,0
27184,2025-11-19 05:40:59,193,9,1,472.57,20.0,Failed,0
9644,2025-11-19 05:48:00,204,8,1,253.98,20.0,Refunded,1
29184,2025-11-19 05:53:11,224,7,3,670.6,,Refunded,0
7175,2025-11-19 05:54:09,281,10,1,537.91,5.0,Paid,1
12891,not_a_time,195,16,3,602.99,0.0,Refunded,1
12957,2025-11-19 06:03:08,24,1,0,243.44,5.0,Failed,1
824,2025-11-19 06:08:35,185,11,3,148.2,10.0,Refunded,0
4860,2025-11-19 06:09:18,132,13,3,114.64,5.0,Failed,1
2786,2025-11-19 06:25:01,225,18,4,307.25,0.0,Failed,1
21631,2025-11-19 06:25:28,2,2,2,529.45,10.0,Failed,0
7153,2025-11-19 06:32:04,282,11,1,94.18,20.0,Refunded,1
13598,2025-11-19 06:34:56,53,15,5,654.28,10.0,Refunded,1
12720,2025-11-19 06:36:20,291,10,1,354.08,5.0,Paid,1
11082,2025-11-19 06:37:17,204,1,2,301.6,5.0,Failed,0
8491,2025-11-19 06:38:47,205,9,1,725.25,0.0,Paid,0
21174,2025-11-19 06:44:50,213,14,2,55.47,0.0,Failed,0
26065,2025-11-19 06:47:41,94,16,1,557.27,15.0,Refunded,1
20385,2025-11-19 06:49:01,277,11,2,401.41,,Failed,0
22682,2025-11-19 06:53:13,70,9,3,267.54,10.0,Refunded,1
26793,2025-11-19 06:53:29,171,5,0,338.62,15.0,Paid,1
10762,2025-11-19 07:02:29,50,11,1,24.06,20.0,Failed,0
15506,2025-11-19 07:03:02,297,11,3,130.64,15.0,Failed,1
27796,2025-11-19 07:04:11,172,5,2,132.15,10.0,Refunded,0
16739,2025-11-19 07:14:59,129,13,3,749.56,0.0,Failed,1
6965,2025-11-19 07:21:43,10,9,3,351.24,0.0,Failed,0
10942,2025-11-19 07:43:06,291,7,1,335.45,10.0,Failed,0
12005,2025-11-19 07:43:23,282,3,1,111.84,5.0,Paid,0
15942,2025-11-19 07:54:28,232,7,2,569.41,5.0,Paid,0
4752,2025-11-19 08:02:08,155,18,4,574.38,10.0,Paid,1
1808,2025-11-19 08:02:56,220,10,2,511.14,10.0,Paid,1
24194,2025-11-19 08:03:15,185,3,2,131.74,20.0,Paid,0
12895,2025-11-19 08:10:26,152,13,3,437.1,0.0,Paid,1
1227,2025-11-19 08:16:47,75,11,2,43.07,15.0,Paid,1
24493,2025-11-19 08:16:54,256,9,2,445.14,10.0,Failed,1
28210,2025-11-19 08:22:28,170,15,3,365.37,5.0,Refunded,0
20502,2025-11-19 08:26:45,221,6,1,77.02,0.0,Paid,0
10199,2025-11-19 08:29:30,167,10,2,17.1,20.0,Refunded,1
24440,2025-11-19 08:31:10,125,6,4,771.26,0.0,Failed,1
13469,2025-11-19 08:41:00,93,14,4,171.02,20.0,Paid,0
9680,not_a_time,192,7,0,456.17,10.0,Refunded,0
22136,2025-11-19 08:57:15,293,15,2,484.87,5.0,Failed,0
16697,2025-11-19 09:17:43,280,7,2,606.56,0.0,Refunded,1
1255,2025-11-19 09:29:19,114,7,1,661.88,15.0,Failed,1
20252,2025-11-19 09:37:35,50,3,2,28.58,5.0,Refunded,0
23950,2025-11-19 09:42:53,250,12,3,740.78,5.0,Refunded,1
671,2025-11-19 10:11:02,14,14,2,150.97,10.0,Refunded,1
7654,2025-11-19 10:16:10,136,8,2,551.99,15.0,Paid,0
22619,2025-11-19 10:19:28,147,13,0,560.87,15.0,Failed,0
15879,2025-11-19 10:20:59,197,14,4,273.5,10.0,Paid,1
22268,2025-11-19 10:21:10,52,3,2,245.42,5.0,Paid,0
21494,2025-11-19 10:25:28,127,18,2,580.04,15.0,Refunded,0
13732,2025-11-19 10:30:11,52,6,2,206.67,20.0,Failed,0
9346,2025-11-19 10:34:15,123,2,4,21.1,5.0,Failed,1
2953,2025-11-19 10:35:12,159,13,0,266.46,20.0,Refunded,0
8839,2025-11-19 10:37:29,175,16,1,305.94,0.0,Refunded,0
1217,2025-11-19 10:40:43,101,12,1,413.77,20.0,Paid,1
22647,2025-11-19 10:46:00,43,18,1,217.33,15.0,Paid,1
7026,2025-11-19 10:55:28,154,10,1,355.2,15.0,Refunded,1
22151,2025-11-19 11:00:58,202,18,0,388.69,5.0,Paid,0
4108,2025-11-19 11:01:12,255,9,2,608.27,20.0,Refunded,0
16729,2025-11-19 11:03:39,176,8,1,387.11,5.0,Failed,1
4663,2025-11-19 11:03:55,4,4,2,53.1,5.0,Refunded,0
26784,2025-11-19 11:07:58,125,14,2,771.26,0.0,Failed,0
16726,2025-11-19 11:09:49,299,14,1,429.9,20.0,Failed,0
796,2025-11-19 11:11:07,260,12,3,631.96,20.0,Paid,1
7584,2025-11-19 11:14:44,271,4,3,763.7,0.0,Failed,0
15509,2025-11-19 11:15:36,168,12,1,46.34,0.0,Failed,0
5287,2025-11-19 11:16:24,267,17,1,717.61,10.0,Paid,1
8025,2025-11-19 11:29:04,141,9,2,713.1,0.0,Failed,0
26647,2025-11-19 11:29:06,21,13,3,85.13,20.0,Paid,1
